	round	batch	sent_id	sentence
713	0	0	t713	He expects the COVID-19 pandemic to shrink to insignificance in about a year as the vaccines are widely distributed.
714	0	0	t714	"Company executives are planning a major push to encourage users to take a coronavirus vaccine, as well as incentivising people to share content related to the Paris climate agreement."
715	0	0	t715	How many COVID-19 vaccines your state received.
716	0	0	t716	"It meets the 'threshold for approval' , after experts raised concerns about 'shaky science' behind it."
717	0	0	t717	New York is slated to get a boost of 1.65 million COVID-19 vaccine doses a week on average by the end of April.
718	0	0	t718	"They are banning AstraZenecaâ COVID-19 vaccine in their countries, at least temporarily, due to deaths and other complications."
719	0	0	t719	A coronavirus vaccine might not be fully effective for older Americans with weakened immune systems.
720	0	0	t720	"About 0.0005 % (or less) of those who get a Covid-19 vaccine have a serious, negative response."
721	0	0	t721	"When the vaccine is injected, the spikes make the body think it is seeing the coronavirus and the immune system attacks it."
722	0	0	t722	It will discuss the link between the US's only single-dose COVID vaccine and the autoimmune disorder at an upcoming meeting of the Advisory Committee on Immunization Practices.
723	0	0	t723	An employee to avoid getting a coronavirus vaccine.
724	0	0	t724	"The government is ""putting into policy a plan to prevent, detect, treat and create a vaccine against CoronaVirus to save lives in America and the world."
725	0	0	t725	I wanted to get the vaccine to help reduce my chances of getting the coronavirus.
726	0	0	t726	Covid vaccines could kill 50 million Americans over the next few years.
727	0	0	t727	The company is the final stretches of preparing a submission for European regulatory approval of its COVID-19 vaccine for use in children above the age of 12.
728	0	0	t728	They would get a COVID-19 vaccine if the scientists working furiously to create one succeed.
729	0	0	t729	He hopes the disclosure will help tamp down the partisan fighting that surrounded development of Covid-19 vaccines and threatens to undermine the best chance at bringing an end to the pandemic.
730	0	0	t730	Figures showed the number testing positive for the virus has fallen by almost 30 per cent in the last week ; More than 13.5million people have been given a first dose of Covid vaccine.
731	0	0	t731	Pfizer is ironing out its methods fro distributing a Covid-19 vaccine.
732	0	0	t732	Anyone who has already had COVID infection get a vaccine.
733	0	0	t733	Minutes showed footage of vials rolling off the line at a facility in Baltimore-but did not say which of several competing coronavirus vaccines were being produced there.
734	0	0	t734	Covenant HealthCare staff roll up sleeves for first round of COVID-19 vaccine.
735	0	0	t735	"COVID-19 worldwide rose above 26.4 million on Friday, with the U.S. accounting for about a quarter of that total, as a key member of the government's vaccine program."
736	0	0	t736	A dosing error by researchers on the AstraZeneca-Oxford University Covid vaccine trial led to a huge boost in the jab 's success rate.
737	0	0	t737	Coronavirus is a scam or that potential vaccines will be dangerous.
738	0	0	t738	Their workers to receive the COVID-19 vaccine.
739	0	0	t739	So far there's no legal precedent to know how courts will view an institution's response to a student or employee refusing a COVID-19 vaccine under emergency-use status.
740	0	0	t740	More people will die from negative vaccine side effects than from COVID-19 itself False Death from a coronavirus vaccine is unlikely.
741	0	0	t741	"Roughly $500 million in direct federal funds from the COVID-19 stimulus bill has been allocated to New York for the new vaccine sites as well as the hiring of 5,000 additional public health workers to administer the vaccine."
742	0	0	t742	A Wisconsin pharmacist charged with spoiling hundreds of doses of COVID-19 vaccine has agreed to plead guilty in the case.
743	0	0	t743	"Its COVID-19 vaccine candidate has potential to confer longer-term immunity, and that it expects to have 20 million doses of the trial vaccine at hand in the U.S. this year."
744	0	0	t744	"On the one hand, earnings season continues to be better than expected, the vaccine rollout is engendering more optimism, the number of new Covid-19 cases in the United States is retreating."
745	0	0	t745	Hospitals prepare for preventable surge as COVID delta variant attacks unvaccinated.
746	0	0	t746	That 42 percent of U.S. adults would be more likely to take a Covid-19 vaccine if Dr. Fauci was inoculated first.
747	0	0	t747	Whether the COVID-19 vaccine is right.
748	0	0	t748	"The U.S. government should support vaccine development beyond COVID-19, providing a ""reasonable"" profit, which is usually assumed to be 8 % to 12 %"
749	0	0	t749	The vaccine was 94% effective in preventing Covid-19 after two doses.
750	0	0	t750	Gov. Andrew Cuomo is a true believer of his own lies: More than half of Americans say they would still either refuse or delay getting a COVID-19 vaccine.
751	0	0	t751	"Over the past three months we've seen people become increasingly positive about the Covid vaccines, with over nine in 10 adults saying they would have it if offered, or having already had it."
752	0	0	t752	"You understand that Moderna is Fauci's favorite vaccine company, and his agency, NIAID, stands to rake in cash if Moderna's shot turns out to be the choice for COVIDâ when, in fact, no vaccine is necessary."
753	0	0	t753	"He was 'mostly just disappointed ' about the delay The email read: 'As an illness in a volunteer that may or may not be related to vaccine has been identified, we are postponing clinics till we have more information."
754	0	0	t754	"Before it decides to roll out any COVID-19 vaccines, its scientific advisers will publicly debate whether there's enough evidence behind each candidate."
755	0	0	t755	The science shows approved Covid-19 vaccines are highly effective at preventing illness.
756	0	0	t756	Vaccine candidate was more than 90% effective in preventing Covid-19 in participants.
757	0	0	t757	It has applied for U.S. emergency authorization for its COVID-19 vaccine after full results from a late-stage study showed it was 94.1% effective with no serious safety concerns.
758	0	0	t758	Use of the AstraZeneca Covid-19 vaccine should be suspended following reports of serious post-jab blood clots in Norway.
759	0	0	t759	Controversial 'pox parties' which see children intentionally infected with diseases to build immunity could become popular if Covid-19 vaccine does not come to the rescue.
760	0	0	t760	They should be ready to distribute a coronavirus vaccine by Nov. 1 .          
761	0	0	t761	"Some eligible unaccompanied children have received Covid shots and that the department is working with states to identify options for broader vaccine distribution, in keeping with CDC guidance."
762	0	0	t762	It would delay the rollout of its COVID-19 vaccine in Europe.
763	0	0	t763	This is the new normal ' Florida surgeon general Dr. Scott A. Rivkees warned Monday that social distancing measures may need to continue until a vaccine is found.
764	0	0	t764	"They had opened 70 coronavirus vaccine centres in the Russian capital that would initially offer jabs for health, education and social workers."
765	0	0	t765	Why should current Covid-19 vaccines not be used for mass vaccination during a pandemic? 
766	0	0	t766	It would delay the planned rollout of its coronavirus shot across the 27-member bloc due to reports of blood clotting in six vaccine recipients.
